ID_REF	VALUE
16651311	3.4884
16651313	5.51409
16651315	8.05953
16651317	1.26507
16651319	4.56532
16651321	2.82281
16651323	3.23261
16651325	5.86516
16651327	5.57659
16651329	2.5738
16651331	6.15253
16651333	3.08114
16651335	4.61201
16651337	3.25675
16651339	1.98059
16651341	3.6324
16651343	4.65704
16651345	7.02962
16651347	5.08975
16651349	6.07872
16651351	3.55006
16651353	5.19482
16651355	5.41533
16651357	4.96974
16651359	4.44692
16651361	4.63495
16651363	5.60769
16651365	1.80628
16651367	3.33053
16651369	3.78753
16651371	4.40662
16651373	1.23817
16651375	4.64601
16651377	4.15563
16651379	2.62401
16651381	0.891883
16651383	4.7486
16651385	4.28239
16651387	5.19598
16651389	1.71894
16651391	3.61349
16651393	2.42741
16651395	2.9278
16651397	4.33517
16651399	4.42335
16651401	4.17242
16651403	4.01581
16651405	3.30589
16651407	1.76069
16651409	3.95561
16651411	3.04718
16651413	4.33298
16651415	4.89284
16651417	5.14573
16651419	3.46864
16651421	7.11867
16651423	5.04753
16651425	7.0104
16651427	5.51576
16651429	4.89146
16651431	7.92295
16651433	4.90748
16651435	6.57561
16651439	5.98449
16651441	4.61083
16651443	5.3686
16651445	4.51898
16651447	4.05089
16651449	8.38088
16651451	5.1104
