ID_REF;VALUE
16652545;4.55973
16652547;3.29534
16652549;0.87253
16652551;1.69348
16652553;3.01302
16652555;1.58235
16652557;1.36392
16652559;4.37434
16652561;7.58767
16652563;5.79566
16652565;3.01521
16652569;5.08798
16652571;6.92824
16652573;3.2113
16652575;1.30994
16652577;2.16086
16652579;3.99003
16652581;1.80346
16652583;3.64558
16652585;3.46864
16652587;6.79457
16652589;3.33594
16652591;3.62722
16652593;2.18362
16652595;2.33957
16652597;1.19357
16652599;0.760498
16652601;6.247
16652603;1.11838
16652605;2.98733
16652607;2.96151
16652609;1.67442
16652611;1.93471
16652613;6.81205
16652615;2.29953
16652617;2.19658
16652619;1.53252
16652621;5.08798
16652623;2.95529
16652625;5.64747
16652627;4.17817
16652629;3.34638
16652631;4.15105
16652633;5.09892
16652635;3.20733
16652637;2.1274
16652639;1.34787
16652641;2.98311
16652643;5.91299
16652645;3.73378
16652647;3.99003
16652649;1.82991
16652651;2.55131
16652653;1.96228
16652655;4.8917
16652657;1.32499
16652659;3.0467
16652661;1.60406
16652665;3.17733
16652667;4.27062
16652669;1.36392
16652671;1.66643
16652673;3.53765
16652675;4.11216
16652677;3.0333
16652679;1.76266
16652681;0.880286
16652683;2.58382
16652685;2.19658
16652687;4.15182
16652689;6.20236
16652691;4.25777
16652695;2.8675
16652697;5.67415
16652699;4.5703
16652701;4.87903
16652703;4.01261
16652705;3.22562
16652707;3.31723
16652711;3.82907
16652713;1.64548
16652715;2.20701
16652719;3.26334
16652721;4.16156
16652723;0.87253
16652725;0.697292
16652727;2.56608
16652729;1.03924
16652731;1.29084
16652733;5.58037
16652735;1.14661
16652737;6.95898
16652741;1.7487
16652743;1.56329
16652745;4.92653
16652747;5.0862
16652749;5.3239
16652751;5.73181
16652753;6.22459
16652755;2.3088
16652757;4.27527
16652759;4.7161
16652761;3.4643
16652763;3.97242
16652765;4.63178
16652767;1.13496
16652769;2.17603
16652771;2.9868
16652773;2.21523
16652775;3.09205
16652777;5.40236
16652779;5.43381
16652781;3.23091
16652783;4.58168
16652785;2.09609
16652787;2.24954
16652789;5.01177
16652791;2.41711
16652793;3.52098
16652795;4.04955
16652797;3.43857
16652801;4.71882
16652805;2.91964
16652807;2.82047
16652809;3.03822
16652811;4.99096
16652813;4.22031
16652815;5.78214
16652817;2.41958
16652819;1.13115
16652821;6.43408
16652823;5.50985
16652825;1.99998
16652827;3.83783
16652829;2.17603
16652831;4.36029
16652833;3.85704
16652835;5.55014
16652837;5.35747
16652839;3.07318
16652841;5.27585
16652843;5.44797
16652845;1.59971
16652847;3.86542
16652849;3.2611
16652851;6.0107
16652853;3.46999
16652855;3.674
16652857;1.96833
16652859;6.30491
16652861;3.65154
16652863;3.48485
16652865;5.15026
16652867;3.51097
16652869;3.29936
16652871;3.82398
16652873;1.28211
16652875;4.56068
16652877;3.16314
16652879;2.00343
16652881;2.82266
16652883;4.3469
16652885;2.30818
16652887;6.73657
16652889;4.29463
16652891;4.14293
16652893;3.83421
16652895;5.29299
16652897;6.03869
16652899;1.16925
16652901;5.61395
16652903;5.09669
16652905;4.96669
